Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Customer_Age_Group,Is_Returned,Month,Month_Name,Quarter,Day_of_Week,Customer_Segment
TXN00655,CUST0161,Smart Watches,Samsung Galaxy Watch 6,1,25619.52,25619.52,2024-03-04,Mumbai,Credit Card,36-45,No,3,Mar,Q1,Monday,Silver
TXN00656,CUST0337,Smartphones,Samsung Galaxy S24,1,80077.7,80077.7,2024-01-01,Chennai,Credit Card,36-45,No,1,Jan,Q1,Monday,Silver
TXN00657,CUST0276,Laptops,HP Envy x360,1,92808.43,92808.43,2024-08-18,Lucknow,UPI,18-25,No,8,Aug,Q3,Sunday,Silver
TXN00658,CUST0066,Tablets,Xiaomi Pad 6,1,28974.99,28974.99,2024-10-26,Delhi,UPI,36-45,No,10,Oct,Q4,Saturday,Silver
TXN00659,CUST0323,Laptops,ASUS VivoBook 16,2,44213.47,88426.94,2024-10-27,Mumbai,UPI,26-35,No,10,Oct,Q4,Sunday,Silver
TXN00660,CUST0014,Tablets,Lenovo Tab P12,1,34549.26,34549.26,2024-12-22,Lucknow,Credit Card,36-45,No,12,Dec,Q4,Sunday,Silver
TXN00661,CUST0116,Laptops,Dell XPS 15,1,156487.2,156487.2,2024-05-15,Delhi,Net Banking,55+,No,5,May,Q2,Wednesday,Gold
TXN00662,CUST0293,Smartphones,Realme GT 6,2,40567.48,81134.96,2024-11-28,Mumbai,UPI,18-25,Yes,11,Nov,Q4,Thursday,Gold
TXN00663,CUST_UNKNOWN,Laptops,Acer Aspire 7,1,71329.16,71329.16,2024-08-05,Pune,Credit Card,18-25,No,8,Aug,Q3,Monday,Gold
TXN00664,CUST0128,Laptops,ASUS VivoBook 16,1,39922.78,39922.78,2024-10-13,Jaipur,Debit Card,26-35,No,10,Oct,Q4,Sunday,Gold
TXN00665,CUST0326,Laptops,MSI Modern 15,1,53173.64,53173.64,2024-11-26,Ahmedabad,UPI,18-25,No,11,Nov,Q4,Tuesday,Gold
TXN00666,CUST0253,Smart Watches,Samsung Galaxy Watch 6,1,25552.34,25552.34,2024-11-15,Pune,Credit Card,55+,No,11,Nov,Q4,Friday,Bronze
TXN00667,CUST0366,Laptops,Dell XPS 15,1,157579.08,157579.08,2024-07-16,Ahmedabad,Debit Card,36-45,Yes,7,Jul,Q3,Tuesday,Gold
TXN00668,CUST0269,Accessories,Anker 65W GaN Charger,3,2541.93,7625.79,2024-12-07,Hyderabad,Net Banking,26-35,No,12,Dec,Q4,Saturday,Silver
TXN00669,CUST0277,Laptops,HP Pavilion 15,1,53883.92,53883.92,2024-11-25,Ahmedabad,UPI,26-35,No,11,Nov,Q4,Monday,Silver
TXN00670,CUST0019,Audio & Headphones,Noise Buds VS104,1,953.84,953.84,2024-12-15,Ahmedabad,Debit Card,18-25,No,12,Dec,Q4,Sunday,Bronze
TXN00671,CUST0052,Laptops,Dell XPS 15,2,147331.03,294662.06,2024-07-18,Delhi,UPI,26-35,No,7,Jul,Q3,Thursday,Gold
TXN00672,CUST0094,Smartphones,Realme GT 6,1,38246.05,38246.05,2024-08-27,Delhi,Credit Card,26-35,No,8,Aug,Q3,Tuesday,Silver
TXN00673,CUST0021,Smart Watches,Apple Watch Series 9,2,40956.32,81912.64,2024-03-09,Delhi,UPI,36-45,Yes,3,Mar,Q1,Saturday,Gold
TXN00674,CUST0066,Accessories,Mi 10000mAh Power Bank,1,1219.77,1219.77,2024-06-06,Chennai,Debit Card,46-55,No,6,Jun,Q2,Thursday,Silver
TXN00675,CUST0007,Laptops,Dell XPS 15,2,171715.5,343431.0,2024-11-05,Mumbai,UPI,55+,No,11,Nov,Q4,Tuesday,Gold
TXN00676,CUST0374,Laptops,ASUS VivoBook 16,1,41500.73,41500.73,2024-08-18,Bangalore,Credit Card,55+,No,8,Aug,Q3,Sunday,Silver
TXN00677,CUST0313,Tablets,Xiaomi Pad 6,2,26886.22,53772.44,2024-03-31,Mumbai,Debit Card,26-35,No,3,Mar,Q1,Sunday,Gold
TXN00678,CUST0027,Smartphones,Xiaomi 14,1,64118.28,64118.28,2024-06-29,Hyderabad,UPI,26-35,No,6,Jun,Q2,Saturday,Gold
TXN00679,CUST0180,Smartphones,Google Pixel 8,1,77748.47,77748.47,2024-10-22,Delhi,UPI,18-25,No,10,Oct,Q4,Tuesday,Bronze
TXN00680,CUST0252,Laptops,ASUS VivoBook 16,2,42806.76,85613.52,2024-06-22,Mumbai,Cash on Delivery,36-45,No,6,Jun,Q2,Saturday,Gold
TXN00681,CUST0142,Laptops,Acer Aspire 7,1,70642.06,70642.06,2024-04-15,Chennai,UPI,36-45,No,4,Apr,Q2,Monday,Gold
TXN00682,CUST0317,Audio & Headphones,JBL Tune 770NC,1,7606.0,7606.0,2024-06-13,Mumbai,Cash on Delivery,36-45,No,6,Jun,Q2,Thursday,Silver
TXN00683,CUST0178,Smartphones,Realme GT 6,2,42505.09,85010.18,2024-12-05,Kolkata,Credit Card,18-25,No,12,Dec,Q4,Thursday,Silver
TXN00684,CUST0290,Accessories,Anker 65W GaN Charger,1,2365.83,2365.83,2024-01-31,Jaipur,UPI,26-35,No,1,Jan,Q1,Wednesday,Silver
TXN00685,CUST_UNKNOWN,Audio & Headphones,Apple AirPods Pro 2,2,23567.42,47134.84,2024-09-21,Bangalore,Debit Card,36-45,No,9,Sep,Q3,Saturday,Gold
TXN00686,CUST0152,Accessories,SanDisk 256GB Pen Drive,1,1800.1,1800.1,2024-10-21,Delhi,Net Banking,26-35,No,10,Oct,Q4,Monday,Silver
TXN00687,CUST0128,Smartphones,Realme GT 6,1,42733.32,42733.32,2024-12-29,Pune,Debit Card,36-45,Yes,12,Dec,Q4,Sunday,Gold
TXN00688,CUST0030,Laptops,ASUS VivoBook 16,1,44526.87,44526.87,2024-09-28,Hyderabad,UPI,26-35,No,9,Sep,Q3,Saturday,Silver
TXN00689,CUST0321,Smartphones,Samsung Galaxy S24,1,82848.27,82848.27,2024-10-01,Ahmedabad,UPI,26-35,No,10,Oct,Q4,Tuesday,Gold
TXN00690,CUST0246,Tablets,Amazon Fire HD 10,1,14172.59,14172.59,2024-02-18,Pune,UPI,18-25,No,2,Feb,Q1,Sunday,Bronze
TXN00691,CUST0312,Smart Watches,boAt Wave Sigma,1,1384.13,1384.13,2024-04-04,Mumbai,Credit Card,36-45,No,4,Apr,Q2,Thursday,Gold
TXN00692,CUST0011,Smart Watches,Garmin Venu 3,2,41450.26,82900.52,2024-02-27,Chennai,UPI,18-25,No,2,Feb,Q1,Tuesday,Gold
TXN00693,CUST0174,Smartphones,iPhone 15 Pro,1,141211.17,141211.17,2024-11-25,Pune,Credit Card,46-55,No,11,Nov,Q4,Monday,Silver
TXN00694,CUST0064,Laptops,HP Envy x360,1,85024.05,85024.05,2024-01-11,Hyderabad,Credit Card,46-55,No,1,Jan,Q1,Thursday,Gold
TXN00695,CUST0116,Smartphones,Xiaomi 14,1,55429.48,55429.48,2024-12-12,Mumbai,Debit Card,46-55,No,12,Dec,Q4,Thursday,Gold
TXN00696,CUST0061,Accessories,Samsung 25W Adapter,3,1216.22,3648.66,2024-06-20,Bangalore,Credit Card,18-25,No,6,Jun,Q2,Thursday,Gold
TXN00697,CUST0147,Laptops,HP Pavilion 15,1,56577.98,56577.98,2024-06-15,Hyderabad,UPI,55+,No,6,Jun,Q2,Saturday,Silver
TXN00698,CUST0076,Smart Watches,Samsung Galaxy Watch 6,2,28246.81,56493.62,2024-06-04,Jaipur,Debit Card,26-35,No,6,Jun,Q2,Tuesday,Silver
TXN00699,CUST0181,Audio & Headphones,Sennheiser Momentum 4,1,33000.71,33000.71,2024-06-03,Mumbai,Debit Card,36-45,No,6,Jun,Q2,Monday,Silver
TXN00700,CUST0275,Tablets,Xiaomi Pad 6,1,26494.38,26494.38,2024-11-18,Chennai,Credit Card,36-45,No,11,Nov,Q4,Monday,Bronze
TXN00701,CUST0286,Smart Watches,Samsung Galaxy Watch 6,1,25855.08,25855.08,2024-08-04,Lucknow,UPI,26-35,No,8,Aug,Q3,Sunday,Gold
TXN00702,CUST0216,Tablets,Lenovo Tab P12,1,33849.34,33849.34,2024-05-01,Kolkata,Cash on Delivery,55+,No,5,May,Q2,Wednesday,Gold
TXN00703,CUST0298,Laptops,MacBook Air M3,1,118505.52,118505.52,2024-02-07,Mumbai,UPI,26-35,No,2,Feb,Q1,Wednesday,Silver
TXN00704,CUST0358,Smartphones,Google Pixel 8,1,71739.62,71739.62,2024-12-19,Pune,Debit Card,36-45,No,12,Dec,Q4,Thursday,Gold
TXN00705,CUST0006,Smartphones,iPhone 15 Pro,1,143126.9,143126.9,2024-07-05,Pune,Credit Card,36-45,No,7,Jul,Q3,Friday,Gold
TXN00706,CUST0268,Audio & Headphones,Sennheiser Momentum 4,1,36162.04,36162.04,2024-06-28,Mumbai,Cash on Delivery,18-25,No,6,Jun,Q2,Friday,Silver
TXN00707,CUST0195,Tablets,Samsung Galaxy Tab S9,1,76696.36,76696.36,2024-03-24,Delhi,Debit Card,18-25,No,3,Mar,Q1,Sunday,Gold
TXN00708,CUST0306,Audio & Headphones,boAt Rockerz 550,1,1848.05,1848.05,2024-01-06,Chennai,UPI,46-55,No,1,Jan,Q1,Saturday,Bronze
TXN00709,CUST0159,Smartphones,iPhone 15 Pro,2,136275.75,272551.5,2024-01-05,Mumbai,UPI,18-25,No,1,Jan,Q1,Friday,Gold
TXN00710,CUST0052,Smart Watches,Garmin Venu 3,1,41295.97,41295.97,2024-08-15,Bangalore,Debit Card,26-35,No,8,Aug,Q3,Thursday,Gold
TXN00711,CUST0368,Smartphones,OnePlus 12,1,61375.05,61375.05,2024-04-26,Ahmedabad,UPI,36-45,Yes,4,Apr,Q2,Friday,Silver
TXN00712,CUST0221,Audio & Headphones,boAt Rockerz 550,1,1982.2,1982.2,2024-01-21,Delhi,Credit Card,55+,No,1,Jan,Q1,Sunday,Bronze
TXN00713,CUST0045,Accessories,SanDisk 256GB Pen Drive,1,1683.12,1683.12,2024-08-13,Pune,UPI,18-25,No,8,Aug,Q3,Tuesday,Bronze
TXN00714,CUST0132,Laptops,Dell XPS 15,2,151786.22,303572.44,2024-11-04,Delhi,Credit Card,55+,No,11,Nov,Q4,Monday,Gold
TXN00715,CUST0188,Laptops,ASUS VivoBook 16,2,42317.48,84634.96,2024-08-18,Ahmedabad,UPI,26-35,No,8,Aug,Q3,Sunday,Silver
TXN00716,CUST0288,Accessories,Anker 65W GaN Charger,1,2547.23,2547.23,2024-01-04,Pune,UPI,26-35,No,1,Jan,Q1,Thursday,Gold
TXN00717,CUST0239,Laptops,HP Envy x360,1,92434.74,92434.74,2024-02-26,Bangalore,Credit Card,26-35,No,2,Feb,Q1,Monday,Gold
TXN00718,CUST0244,Laptops,Dell XPS 15,3,155321.52,465964.56,2024-02-29,Bangalore,Debit Card,18-25,No,2,Feb,Q1,Thursday,Gold
TXN00719,CUST0110,Audio & Headphones,Noise Buds VS104,2,929.05,1858.1,2024-01-28,Pune,Cash on Delivery,26-35,No,1,Jan,Q1,Sunday,Silver
TXN00720,CUST0215,Smartphones,Samsung Galaxy S24,1,77105.02,77105.02,2024-08-23,Kolkata,Credit Card,18-25,No,8,Aug,Q3,Friday,Gold
TXN00721,CUST0353,Laptops,ASUS VivoBook 16,1,40691.04,40691.04,2024-11-09,Bangalore,Credit Card,36-45,No,11,Nov,Q4,Saturday,Gold
TXN00722,CUST0376,Audio & Headphones,JBL Tune 770NC,1,7458.66,7458.66,2024-10-30,Hyderabad,UPI,26-35,No,10,Oct,Q4,Wednesday,Gold
TXN00723,CUST0231,Tablets,Samsung Galaxy Tab S9,1,76409.71,76409.71,2024-12-17,Delhi,Debit Card,36-45,No,12,Dec,Q4,Tuesday,Silver
TXN00724,CUST0179,Smart Watches,Noise ColorFit Ultra 3,1,2960.7,2960.7,2024-04-15,Mumbai,UPI,26-35,No,4,Apr,Q2,Monday,Silver
TXN00725,CUST0234,Laptops,ASUS VivoBook 16,2,43013.35,86026.7,2024-07-12,Hyderabad,Debit Card,55+,No,7,Jul,Q3,Friday,Gold
TXN00726,CUST0196,Accessories,SanDisk 256GB Pen Drive,1,1778.39,1778.39,2024-05-20,Chennai,Credit Card,36-45,Yes,5,May,Q2,Monday,Bronze
TXN00727,CUST0316,Accessories,Belkin MagSafe Case,2,4315.95,8631.9,2024-12-15,Mumbai,Debit Card,26-35,No,12,Dec,Q4,Sunday,Silver
TXN00728,CUST0283,Audio & Headphones,Sony WH-1000XM5,2,30794.74,61589.48,2024-06-29,Delhi,Debit Card,55+,No,6,Jun,Q2,Saturday,Silver
TXN00729,CUST0338,Laptops,MSI Modern 15,1,48823.57,48823.57,2024-05-11,Delhi,UPI,26-35,No,5,May,Q2,Saturday,Gold
TXN00730,CUST0380,Laptops,MacBook Air M3,2,106190.52,212381.04,2024-09-19,Kolkata,Credit Card,26-35,Yes,9,Sep,Q3,Thursday,Gold
TXN00731,CUST0326,Smartphones,Google Pixel 8,2,79994.11,159988.22,2024-07-03,Chennai,UPI,18-25,No,7,Jul,Q3,Wednesday,Gold
TXN00732,CUST0322,Smart Watches,Garmin Venu 3,1,40026.24,40026.24,2024-12-11,Pune,Net Banking,18-25,No,12,Dec,Q4,Wednesday,Silver
TXN00733,CUST0196,Smartphones,OnePlus 12,1,60088.39,60088.39,2024-01-13,Ahmedabad,UPI,36-45,No,1,Jan,Q1,Saturday,Bronze
TXN00734,CUST0194,Smart Watches,Noise ColorFit Ultra 3,1,2901.56,2901.56,2024-11-06,Delhi,Debit Card,36-45,No,11,Nov,Q4,Wednesday,Bronze
TXN00735,CUST0135,Audio & Headphones,Apple AirPods Pro 2,2,23349.95,46699.9,2024-12-05,Mumbai,UPI,46-55,No,12,Dec,Q4,Thursday,Gold
TXN00736,CUST0215,Laptops,MacBook Air M3,1,113314.29,113314.29,2024-06-27,Hyderabad,UPI,18-25,No,6,Jun,Q2,Thursday,Gold
TXN00737,CUST0308,Smartphones,iPhone 15 Pro,1,126637.8,126637.8,2024-08-31,Bangalore,Cash on Delivery,18-25,No,8,Aug,Q3,Saturday,Silver
TXN00738,CUST0071,Smartphones,OnePlus 12,1,62048.63,62048.63,2024-04-20,Ahmedabad,UPI,26-35,Yes,4,Apr,Q2,Saturday,Gold
TXN00739,CUST0099,Laptops,ASUS VivoBook 16,2,42772.27,85544.54,2024-05-04,Bangalore,Cash on Delivery,55+,No,5,May,Q2,Saturday,Gold
TXN00740,CUST0229,Tablets,Realme Pad 2,1,17036.13,17036.13,2024-07-16,Pune,Credit Card,36-45,No,7,Jul,Q3,Tuesday,Silver
TXN00741,CUST0262,Audio & Headphones,boAt Rockerz 550,2,2126.26,4252.52,2024-05-06,Bangalore,Net Banking,55+,No,5,May,Q2,Monday,Gold
TXN00742,CUST0038,Laptops,Dell XPS 15,1,151804.6,151804.6,2024-04-17,Pune,UPI,18-25,No,4,Apr,Q2,Wednesday,Silver
TXN00743,CUST0198,Smart Watches,Noise ColorFit Ultra 3,2,2982.39,5964.78,2024-05-19,Ahmedabad,Credit Card,36-45,Yes,5,May,Q2,Sunday,Silver
TXN00744,CUST0164,Tablets,Samsung Galaxy Tab S9,1,73862.71,73862.71,2024-04-09,Hyderabad,Credit Card,26-35,No,4,Apr,Q2,Tuesday,Silver
TXN00745,CUST0295,Laptops,Acer Aspire 7,1,68990.93,68990.93,2024-12-28,Mumbai,UPI,26-35,No,12,Dec,Q4,Saturday,Gold
TXN00746,CUST0213,Accessories,Anker 65W GaN Charger,1,2433.98,2433.98,2024-10-25,Bangalore,Debit Card,36-45,No,10,Oct,Q4,Friday,Gold
TXN00747,CUST0063,Audio & Headphones,Noise Buds VS104,3,966.78,2900.34,2024-11-23,Chennai,Debit Card,46-55,No,11,Nov,Q4,Saturday,Bronze
TXN00748,CUST0276,Accessories,Seagate 1TB HDD,1,3345.79,3345.79,2024-12-29,Pune,Debit Card,36-45,No,12,Dec,Q4,Sunday,Silver
TXN00749,CUST0358,Accessories,Belkin MagSafe Case,1,3847.82,3847.82,2024-03-26,Pune,UPI,46-55,No,3,Mar,Q1,Tuesday,Gold
TXN00750,CUST0245,Accessories,Seagate 1TB HDD,1,3575.64,3575.64,2024-10-08,Chennai,UPI,26-35,No,10,Oct,Q4,Tuesday,Silver
TXN00751,CUST0106,Laptops,Dell XPS 15,2,156236.07,312472.14,2024-10-17,Delhi,Debit Card,36-45,No,10,Oct,Q4,Thursday,Gold
TXN00752,CUST0161,Laptops,HP Envy x360,1,84304.36,84304.36,2024-11-03,Chennai,Credit Card,26-35,No,11,Nov,Q4,Sunday,Silver
TXN00753,CUST0205,Smartphones,Vivo V30 Pro,1,44175.16,44175.16,2024-04-04,Hyderabad,UPI,46-55,No,4,Apr,Q2,Thursday,Gold
TXN00754,CUST0015,Smartphones,Samsung Galaxy S24,1,83135.29,83135.29,2024-08-05,Ahmedabad,UPI,36-45,No,8,Aug,Q3,Monday,Gold
TXN00755,CUST0051,Smartphones,Google Pixel 8,1,76025.63,76025.63,2024-01-25,Mumbai,UPI,18-25,No,1,Jan,Q1,Thursday,Bronze
TXN00756,CUST0057,Smartphones,OPPO Find X7,1,55162.84,55162.84,2024-04-20,Mumbai,UPI,18-25,No,4,Apr,Q2,Saturday,Bronze
TXN00757,CUST0138,Smartphones,Google Pixel 8,1,74684.62,74684.62,2024-08-12,Pune,Net Banking,36-45,No,8,Aug,Q3,Monday,Bronze
TXN00758,CUST0353,Smartphones,OnePlus 12,1,65032.7,65032.7,2024-04-29,Bangalore,UPI,46-55,No,4,Apr,Q2,Monday,Gold
TXN00759,CUST0088,Smartphones,OPPO Find X7,1,54364.73,54364.73,2024-10-13,Jaipur,Net Banking,36-45,No,10,Oct,Q4,Sunday,Gold
TXN00760,CUST0117,Smartphones,Samsung Galaxy S24,1,74177.33,74177.33,2024-08-23,Hyderabad,UPI,26-35,No,8,Aug,Q3,Friday,Gold
TXN00761,CUST0007,Laptops,Acer Aspire 7,1,73327.87,73327.87,2024-11-19,Bangalore,UPI,36-45,No,11,Nov,Q4,Tuesday,Gold
TXN00762,CUST0211,Tablets,Nokia T21,1,15007.73,15007.73,2024-11-26,Pune,UPI,26-35,No,11,Nov,Q4,Tuesday,Silver
TXN00763,CUST0056,Accessories,TP-Link AX1800 Router,1,4287.59,4287.59,2024-12-23,Ahmedabad,UPI,26-35,Yes,12,Dec,Q4,Monday,Bronze
TXN00764,CUST0142,Audio & Headphones,Sennheiser Momentum 4,1,37287.18,37287.18,2024-05-30,Delhi,Credit Card,36-45,No,5,May,Q2,Thursday,Gold
TXN00765,CUST0239,Laptops,Acer Aspire 7,3,65696.92,197090.76,2024-10-13,Chennai,Debit Card,18-25,No,10,Oct,Q4,Sunday,Gold
TXN00766,CUST0028,Smartphones,Realme GT 6,1,36898.87,36898.87,2024-08-09,Delhi,Credit Card,18-25,No,8,Aug,Q3,Friday,Gold
TXN00767,CUST0222,Accessories,Logitech MX Keys Mini,1,9111.65,9111.65,2024-09-14,Mumbai,Debit Card,26-35,No,9,Sep,Q3,Saturday,Silver
TXN00768,CUST0306,Audio & Headphones,Noise Buds VS104,2,982.87,1965.74,2024-05-31,Ahmedabad,Net Banking,36-45,No,5,May,Q2,Friday,Bronze
TXN00769,CUST0322,Smartphones,OnePlus 12,1,64128.66,64128.66,2024-07-30,Delhi,UPI,18-25,No,7,Jul,Q3,Tuesday,Silver
TXN00770,CUST0015,Smart Watches,Fitbit Charge 6,1,14923.11,14923.11,2024-12-10,Bangalore,Credit Card,18-25,No,12,Dec,Q4,Tuesday,Gold
TXN00771,CUST0387,Tablets,OnePlus Pad Go,1,18806.34,18806.34,2024-11-23,Chennai,UPI,36-45,No,11,Nov,Q4,Saturday,Silver
TXN00772,CUST0050,Tablets,Samsung Galaxy Tab S9,2,67797.88,135595.76,2024-11-18,Hyderabad,UPI,18-25,No,11,Nov,Q4,Monday,Gold
TXN00773,CUST0070,Audio & Headphones,Sony WH-1000XM5,1,30957.23,30957.23,2024-04-21,Chennai,Cash on Delivery,26-35,Yes,4,Apr,Q2,Sunday,Silver
TXN00774,CUST0062,Smartphones,OPPO Find X7,1,56087.22,56087.22,2024-08-21,Mumbai,UPI,26-35,No,8,Aug,Q3,Wednesday,Silver
TXN00775,CUST0280,Accessories,Mi 10000mAh Power Bank,3,1279.16,3837.48,2024-05-09,Kolkata,Net Banking,18-25,No,5,May,Q2,Thursday,Silver
TXN00776,CUST0280,Smartphones,OnePlus 12,1,68311.87,68311.87,2024-04-10,Mumbai,Debit Card,36-45,No,4,Apr,Q2,Wednesday,Silver
TXN00777,CUST0015,Smartphones,Google Pixel 8,1,78402.43,78402.43,2024-05-19,Bangalore,Credit Card,18-25,No,5,May,Q2,Sunday,Gold
TXN00778,CUST0371,Smart Watches,Titan Smart Pro,2,5560.0,11120.0,2024-07-29,Jaipur,Credit Card,46-55,No,7,Jul,Q3,Monday,Bronze
TXN00779,CUST0289,Accessories,Seagate 1TB HDD,1,3506.3,3506.3,2024-06-12,Mumbai,Debit Card,36-45,No,6,Jun,Q2,Wednesday,Bronze
TXN00780,CUST0260,Laptops,HP Envy x360,1,88220.95,88220.95,2024-11-07,Hyderabad,Credit Card,55+,No,11,Nov,Q4,Thursday,Gold
TXN00781,CUST0341,Audio & Headphones,Noise Buds VS104,1,929.88,929.88,2024-02-24,Pune,UPI,55+,No,2,Feb,Q1,Saturday,Silver
TXN00782,CUST0216,Smart Watches,Noise ColorFit Ultra 3,2,2809.67,5619.34,2024-12-12,Pune,Credit Card,36-45,No,12,Dec,Q4,Thursday,Gold
TXN00783,CUST0327,Laptops,MacBook Air M3,1,122686.56,122686.56,2024-09-10,Hyderabad,UPI,26-35,No,9,Sep,Q3,Tuesday,Silver
TXN00784,CUST0018,Smartphones,Xiaomi 14,1,56024.84,56024.84,2024-11-15,Jaipur,UPI,26-35,No,11,Nov,Q4,Friday,Gold
TXN00785,CUST0183,Smartphones,OPPO Find X7,1,52272.25,52272.25,2024-09-25,Kolkata,Credit Card,26-35,No,9,Sep,Q3,Wednesday,Bronze
TXN00786,CUST0027,Smartphones,Samsung Galaxy S24,1,75227.12,75227.12,2024-09-19,Mumbai,Credit Card,46-55,No,9,Sep,Q3,Thursday,Gold
TXN00787,CUST0124,Smart Watches,Samsung Galaxy Watch 6,1,28607.89,28607.89,2024-11-25,Delhi,Credit Card,18-25,No,11,Nov,Q4,Monday,Gold
TXN00788,CUST0216,Smartphones,OPPO Find X7,3,58843.89,176531.67,2024-05-09,Hyderabad,UPI,26-35,No,5,May,Q2,Thursday,Gold
TXN00789,CUST0360,Accessories,Anker 65W GaN Charger,1,2393.29,2393.29,2024-11-21,Ahmedabad,Net Banking,26-35,No,11,Nov,Q4,Thursday,Gold
TXN00790,CUST0260,Accessories,SanDisk 256GB Pen Drive,1,1927.55,1927.55,2024-04-22,Mumbai,UPI,46-55,No,4,Apr,Q2,Monday,Gold
TXN00791,CUST0350,Accessories,Anker 65W GaN Charger,2,2608.4,5216.8,2024-10-14,Chennai,Net Banking,26-35,No,10,Oct,Q4,Monday,Silver
TXN00792,CUST0181,Smart Watches,Garmin Venu 3,1,37538.79,37538.79,2024-04-06,Hyderabad,Net Banking,36-45,No,4,Apr,Q2,Saturday,Silver
TXN00793,CUST0040,Smart Watches,Apple Watch Series 9,1,45191.25,45191.25,2024-01-29,Pune,Debit Card,36-45,No,1,Jan,Q1,Monday,Gold
TXN00794,CUST0129,Accessories,Logitech MX Keys Mini,1,8639.24,8639.24,2024-12-16,Mumbai,UPI,46-55,No,12,Dec,Q4,Monday,Bronze
TXN00795,CUST0270,Laptops,ASUS VivoBook 16,2,46035.95,92071.9,2024-12-05,Delhi,Debit Card,26-35,No,12,Dec,Q4,Thursday,Silver
TXN00796,CUST0119,Accessories,SanDisk 256GB Pen Drive,1,1735.61,1735.61,2024-05-28,Mumbai,Cash on Delivery,36-45,No,5,May,Q2,Tuesday,Silver
TXN00797,CUST0018,Smartphones,OPPO Find X7,1,56318.17,56318.17,2024-05-13,Mumbai,Credit Card,18-25,No,5,May,Q2,Monday,Gold
TXN00798,CUST0095,Laptops,MacBook Air M3,1,121569.22,121569.22,2024-10-08,Mumbai,UPI,36-45,Yes,10,Oct,Q4,Tuesday,Gold
TXN00799,CUST0388,Accessories,TP-Link AX1800 Router,2,4803.28,9606.56,2024-01-14,Kolkata,Credit Card,36-45,Yes,1,Jan,Q1,Sunday,Silver
TXN00800,CUST0274,Smart Watches,Samsung Galaxy Watch 6,3,27229.22,81687.66,2024-07-31,Ahmedabad,UPI,18-25,No,7,Jul,Q3,Wednesday,Gold
TXN00801,CUST0044,Smart Watches,Noise ColorFit Ultra 3,1,2822.36,2822.36,2024-12-31,Pune,Cash on Delivery,18-25,No,12,Dec,Q4,Tuesday,Gold
TXN00802,CUST0292,Smartphones,Realme GT 6,2,41806.48,83612.96,2024-10-08,Chennai,UPI,18-25,No,10,Oct,Q4,Tuesday,Gold
TXN00803,CUST0041,Smartphones,Vivo V30 Pro,2,44856.5,89713.0,2024-05-16,Delhi,UPI,18-25,No,5,May,Q2,Thursday,Gold
TXN00804,CUST0026,Smartphones,OPPO Find X7,1,51718.62,51718.62,2024-04-26,Mumbai,Credit Card,26-35,No,4,Apr,Q2,Friday,Gold
TXN00805,CUST0348,Audio & Headphones,JBL Tune 770NC,1,7436.91,7436.91,2024-11-23,Delhi,UPI,26-35,No,11,Nov,Q4,Saturday,Silver
TXN00806,CUST0349,Audio & Headphones,Apple AirPods Pro 2,1,24943.97,24943.97,2024-07-13,Delhi,UPI,26-35,No,7,Jul,Q3,Saturday,Silver
TXN00807,CUST0016,Laptops,MSI Modern 15,1,56368.82,56368.82,2024-03-21,Ahmedabad,UPI,18-25,No,3,Mar,Q1,Thursday,Bronze
TXN00808,CUST0077,Tablets,OnePlus Pad Go,1,21406.74,21406.74,2024-06-29,Chennai,Debit Card,55+,No,6,Jun,Q2,Saturday,Gold
TXN00809,CUST0311,Audio & Headphones,Noise Buds VS104,1,1005.23,1005.23,2024-08-04,Kolkata,Debit Card,46-55,No,8,Aug,Q3,Sunday,Silver
TXN00810,CUST0060,Smartphones,Xiaomi 14,3,62869.41,188608.23,2024-10-17,Delhi,UPI,18-25,No,10,Oct,Q4,Thursday,Gold
TXN00811,CUST0292,Smartphones,Vivo V30 Pro,1,46102.95,46102.95,2024-11-19,Bangalore,Credit Card,46-55,No,11,Nov,Q4,Tuesday,Gold
TXN00812,CUST0259,Smart Watches,boAt Wave Sigma,1,1569.96,1569.96,2024-12-27,Mumbai,Credit Card,46-55,No,12,Dec,Q4,Friday,Bronze
TXN00813,CUST0052,Smartphones,Samsung Galaxy S24,2,78957.42,157914.84,2024-03-06,Pune,Credit Card,55+,No,3,Mar,Q1,Wednesday,Gold
TXN00814,CUST0365,Tablets,Amazon Fire HD 10,1,15969.16,15969.16,2024-05-23,Bangalore,Credit Card,36-45,No,5,May,Q2,Thursday,Bronze
TXN00815,CUST0231,Smart Watches,Samsung Galaxy Watch 6,1,28030.35,28030.35,2024-10-29,Bangalore,Credit Card,36-45,No,10,Oct,Q4,Tuesday,Silver
TXN00816,CUST0233,Audio & Headphones,Apple AirPods Pro 2,1,23514.59,23514.59,2024-06-28,Chennai,Debit Card,55+,No,6,Jun,Q2,Friday,Bronze
TXN00817,CUST0219,Laptops,Acer Aspire 7,1,63084.45,63084.45,2024-05-20,Chennai,Credit Card,18-25,Yes,5,May,Q2,Monday,Bronze
TXN00818,CUST0178,Accessories,Samsung 25W Adapter,1,1284.56,1284.56,2024-05-20,Kolkata,UPI,46-55,No,5,May,Q2,Monday,Silver
